country,unit,window_start,arm,observation,temp_form,rain_lag,train_frac,structure,aic_climate,aic_constant,delta_aic,climate_wins,weeks,cases
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,5,1.0,hostvector,437.9216,444.0792,-6.1575,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,5,1.0,hostvector,437.9216,444.0792,-6.1575,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,5,1.0,seir,422.3023,432.797,-10.4947,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,5,1.0,seir,422.3023,432.797,-10.4947,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,5,0.75,hostvector,333.6613,337.3531,-3.6918,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,5,0.75,hostvector,333.6613,337.3531,-3.6918,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,5,0.75,seir,320.5994,321.5113,-0.9119,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,5,0.75,seir,320.5994,321.5113,-0.9119,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,7,1.0,hostvector,433.0621,444.0792,-11.0171,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,7,1.0,hostvector,433.0621,444.0792,-11.0171,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,7,1.0,seir,419.4619,432.797,-13.3351,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,7,1.0,seir,419.4619,432.797,-13.3351,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,7,0.75,hostvector,334.3702,337.3531,-2.9829,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,7,0.75,hostvector,334.3702,337.3531,-2.9829,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,nb,loglinear,7,0.75,seir,321.6274,321.5113,0.1161,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,nb,loglinear,7,0.75,seir,321.6274,321.5113,0.1161,0,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,3,1.0,hostvector,1094.6558,1307.361,-212.7051,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,3,1.0,hostvector,1094.6558,1307.361,-212.7051,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,3,1.0,seir,977.4223,1256.2275,-278.8052,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,3,1.0,seir,977.4223,1256.2275,-278.8052,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,3,0.75,hostvector,581.2699,606.2884,-25.0185,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,3,0.75,hostvector,581.2699,606.2884,-25.0185,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,3,0.75,seir,486.9084,497.7843,-10.8758,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,3,0.75,seir,486.9084,497.7843,-10.8758,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,5,1.0,hostvector,815.9778,1307.361,-491.3832,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,5,1.0,hostvector,815.9778,1307.361,-491.3832,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,5,1.0,seir,651.8107,1256.2275,-604.4168,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,5,1.0,seir,651.8107,1256.2275,-604.4168,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,5,0.75,hostvector,599.7202,606.2884,-6.5682,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,5,0.75,hostvector,599.7202,606.2884,-6.5682,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,5,0.75,seir,468.6692,497.7843,-29.1151,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,5,0.75,seir,468.6692,497.7843,-29.1151,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,7,1.0,hostvector,716.9871,1307.361,-590.3738,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,7,1.0,hostvector,716.9871,1307.361,-590.3738,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,7,1.0,seir,607.6103,1256.2275,-648.6173,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,7,1.0,seir,607.6103,1256.2275,-648.6173,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,7,0.75,hostvector,579.9846,606.2884,-26.3038,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,7,0.75,hostvector,579.9846,606.2884,-26.3038,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,briere,7,0.75,seir,467.4676,497.7843,-30.3167,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,briere,7,0.75,seir,467.4676,497.7843,-30.3167,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,3,1.0,hostvector,1141.2911,1307.361,-166.0698,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,3,1.0,hostvector,1141.2911,1307.361,-166.0698,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,3,1.0,seir,1023.9654,1256.2275,-232.2621,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,3,1.0,seir,1023.9654,1256.2275,-232.2621,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,3,0.75,hostvector,569.8762,606.2884,-36.4122,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,3,0.75,hostvector,569.8762,606.2884,-36.4122,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,3,0.75,seir,470.6277,497.7843,-27.1566,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,3,0.75,seir,470.6277,497.7843,-27.1566,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,5,1.0,hostvector,765.8377,1307.361,-541.5232,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,5,1.0,hostvector,765.8377,1307.361,-541.5232,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,5,1.0,seir,614.6523,1256.2275,-641.5752,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,5,1.0,seir,614.6523,1256.2275,-641.5752,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,5,0.75,hostvector,500.4044,606.2884,-105.884,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,5,0.75,hostvector,500.4044,606.2884,-105.884,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,5,0.75,seir,390.7869,497.7843,-106.9973,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,5,0.75,seir,390.7869,497.7843,-106.9973,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,7,1.0,hostvector,718.2991,1307.361,-589.0619,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,7,1.0,hostvector,718.2991,1307.361,-589.0619,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,7,1.0,seir,615.3656,1256.2275,-640.8619,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,7,1.0,seir,615.3656,1256.2275,-640.8619,1,35,15736.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,7,0.75,hostvector,543.2543,606.2884,-63.0341,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,7,0.75,hostvector,543.2543,606.2884,-63.0341,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,as_run,poisson,loglinear,7,0.75,seir,451.5408,497.7843,-46.2434,1,26,13505.0
CAMBODIA,CAMBODIA,2013-03-17,thorough,poisson,loglinear,7,0.75,seir,451.5408,497.7843,-46.2434,1,26,13505.0
