country,unit,window_start,truth,observation,temp_form,rain_lag,train_frac,structure,params,delta_aic,climate_wins,climate_wins_margin4
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,briere,7,1.0,seir,alt,2.168,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,briere,7,1.0,hostvector_tempmort,central,0.919,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,briere,7,1.0,hostvector_tempmort,alt,1.484,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,briere,7,0.75,hostvector,central,-1.226,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,briere,7,0.75,hostvector,alt,-0.507,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,briere,7,0.75,seir,central,-2.142,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,briere,7,0.75,seir,alt,-2.308,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,briere,7,0.75,hostvector_tempmort,central,-0.427,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,briere,7,0.75,hostvector_tempmort,alt,-0.165,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,1.0,hostvector,central,1.859,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,1.0,hostvector,alt,2.197,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,1.0,seir,central,0.68,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,1.0,seir,alt,0.864,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,1.0,hostvector_tempmort,central,-1.155,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,1.0,hostvector_tempmort,alt,-0.127,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,0.75,hostvector,central,-0.113,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,0.75,hostvector,alt,0.764,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,0.75,seir,central,-1.074,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,0.75,seir,alt,-1.163,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,0.75,hostvector_tempmort,central,0.431,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,3,0.75,hostvector_tempmort,alt,0.851,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,1.0,hostvector,central,2.887,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,1.0,hostvector,alt,3.106,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,1.0,seir,central,1.879,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,1.0,seir,alt,1.946,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,1.0,hostvector_tempmort,central,0.497,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,1.0,hostvector_tempmort,alt,1.264,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,0.75,hostvector,central,0.245,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,0.75,hostvector,alt,1.118,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,0.75,seir,central,-0.889,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,0.75,seir,alt,-0.979,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,0.75,hostvector_tempmort,central,0.706,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,5,0.75,hostvector_tempmort,alt,1.16,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,1.0,hostvector,central,2.996,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,1.0,hostvector,alt,3.184,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,1.0,seir,central,2.085,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,1.0,seir,alt,2.129,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,1.0,hostvector_tempmort,central,0.569,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,1.0,hostvector_tempmort,alt,1.29,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,0.75,hostvector,central,0.93,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,0.75,hostvector,alt,0.701,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,0.75,seir,central,-1.084,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,0.75,seir,alt,-1.154,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,0.75,hostvector_tempmort,central,0.538,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,nb,loglinear,7,0.75,hostvector_tempmort,alt,0.909,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,1.0,hostvector,central,-21.858,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,1.0,hostvector,alt,-19.673,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,1.0,seir,central,-26.827,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,1.0,seir,alt,-24.7,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,1.0,hostvector_tempmort,central,-35.632,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,1.0,hostvector_tempmort,alt,-29.747,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,0.75,hostvector,central,-86.393,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,0.75,hostvector,alt,-81.813,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,0.75,seir,central,-90.285,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,0.75,seir,alt,-92.238,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,0.75,hostvector_tempmort,central,-66.561,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,3,0.75,hostvector_tempmort,alt,-68.502,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,1.0,hostvector,central,-8.123,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,1.0,hostvector,alt,-8.604,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,1.0,seir,central,-8.42,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,1.0,seir,alt,-6.988,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,1.0,hostvector_tempmort,central,-16.21,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,1.0,hostvector_tempmort,alt,-13.152,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,0.75,hostvector,central,-90.988,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,0.75,hostvector,alt,-84.761,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,0.75,seir,central,-95.338,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,0.75,seir,alt,-95.946,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,0.75,hostvector_tempmort,central,-72.058,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,5,0.75,hostvector_tempmort,alt,-72.378,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,1.0,hostvector,central,1.207,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,1.0,hostvector,alt,0.006,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,1.0,seir,central,1.794,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,1.0,seir,alt,2.288,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,1.0,hostvector_tempmort,central,-4.841,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,1.0,hostvector_tempmort,alt,-2.606,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,0.75,hostvector,central,-87.296,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,0.75,hostvector,alt,-82.219,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,0.75,seir,central,-90.818,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,0.75,seir,alt,-92.428,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,0.75,hostvector_tempmort,central,-67.667,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,briere,7,0.75,hostvector_tempmort,alt,-69.265,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,1.0,hostvector,central,-22.526,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,1.0,hostvector,alt,-20.241,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,1.0,seir,central,-27.323,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,1.0,seir,alt,-25.075,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,1.0,hostvector_tempmort,central,-37.043,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,1.0,hostvector_tempmort,alt,-30.262,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,0.75,hostvector,central,-77.619,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,0.75,hostvector,alt,-69.978,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,0.75,seir,central,-83.164,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,0.75,seir,alt,-83.31,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,0.75,hostvector_tempmort,central,-60.669,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,3,0.75,hostvector_tempmort,alt,-59.73,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,1.0,hostvector,central,-9.855,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,1.0,hostvector,alt,-10.357,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,1.0,seir,central,-9.622,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,1.0,seir,alt,-8.027,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,1.0,hostvector_tempmort,central,-16.553,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,1.0,hostvector_tempmort,alt,-13.158,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,0.75,hostvector,central,-78.562,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,0.75,hostvector,alt,-69.052,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,0.75,seir,central,-85.13,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,0.75,seir,alt,-84.283,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,0.75,hostvector_tempmort,central,-63.028,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,5,0.75,hostvector_tempmort,alt,-60.206,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,1.0,hostvector,central,-1.399,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,1.0,hostvector,alt,-3.075,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,1.0,seir,central,0.471,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,1.0,seir,alt,1.217,0,0
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,1.0,hostvector_tempmort,central,-5.036,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,1.0,hostvector_tempmort,alt,-2.686,1,0
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,0.75,hostvector,central,-77.317,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,0.75,hostvector,alt,-69.067,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,0.75,seir,central,-83.224,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,0.75,seir,alt,-83.298,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,0.75,hostvector_tempmort,central,-60.848,1,1
MEXICO,CHIAPAS,2005-05-08,no_effect,poisson,loglinear,7,0.75,hostvector_tempmort,alt,-59.322,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,1.0,hostvector,central,-13.236,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,1.0,hostvector,alt,-12.758,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,1.0,seir,central,-14.388,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,1.0,seir,alt,-15.548,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,1.0,hostvector_tempmort,central,-12.618,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,1.0,hostvector_tempmort,alt,-12.273,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,0.75,hostvector,central,-12.739,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,0.75,hostvector,alt,-12.075,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,0.75,seir,central,-14.073,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,0.75,seir,alt,-15.208,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,0.75,hostvector_tempmort,central,-12.384,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,3,0.75,hostvector_tempmort,alt,-11.93,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,1.0,hostvector,central,-12.795,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,1.0,hostvector,alt,-12.592,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,1.0,seir,central,-13.432,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,1.0,seir,alt,-14.788,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,1.0,hostvector_tempmort,central,-12.067,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,1.0,hostvector_tempmort,alt,-11.951,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,0.75,hostvector,central,-12.338,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,0.75,hostvector,alt,-11.951,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,0.75,seir,central,-13.132,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,0.75,seir,alt,-14.46,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,0.75,hostvector_tempmort,central,-11.852,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,5,0.75,hostvector_tempmort,alt,-11.629,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,1.0,hostvector,central,-10.922,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,1.0,hostvector,alt,-10.799,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,1.0,seir,central,-11.534,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,1.0,seir,alt,-13.036,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,1.0,hostvector_tempmort,central,-10.066,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,1.0,hostvector_tempmort,alt,-10.033,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,0.75,hostvector,central,-10.46,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,0.75,hostvector,alt,-10.12,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,0.75,seir,central,-11.226,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,0.75,seir,alt,-12.698,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,0.75,hostvector_tempmort,central,-9.843,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,briere,7,0.75,hostvector_tempmort,alt,-9.685,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,1.0,hostvector,central,-12.853,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,1.0,hostvector,alt,-12.386,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,1.0,seir,central,-14.238,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,1.0,seir,alt,-15.418,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,1.0,hostvector_tempmort,central,-12.354,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,1.0,hostvector_tempmort,alt,-12.018,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,0.75,hostvector,central,-12.384,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,0.75,hostvector,alt,-11.772,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,0.75,seir,central,-13.927,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,0.75,seir,alt,-15.083,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,0.75,hostvector_tempmort,central,-12.133,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,3,0.75,hostvector_tempmort,alt,-11.707,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,1.0,hostvector,central,-12.738,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,1.0,hostvector,alt,-12.573,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,1.0,seir,central,-13.422,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,1.0,seir,alt,-14.784,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,1.0,hostvector_tempmort,central,-12.052,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,1.0,hostvector_tempmort,alt,-11.959,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,0.75,hostvector,central,-12.3,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,0.75,hostvector,alt,-11.954,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,0.75,seir,central,-13.125,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,0.75,seir,alt,-14.458,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,0.75,hostvector_tempmort,central,-11.844,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,5,0.75,hostvector_tempmort,alt,-11.645,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,1.0,hostvector,central,-11.46,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,1.0,hostvector,alt,-11.496,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,1.0,seir,central,-12.081,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,1.0,seir,alt,-13.57,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,1.0,hostvector_tempmort,central,-10.763,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,1.0,hostvector_tempmort,alt,-10.83,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,0.75,hostvector,central,-11.053,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,0.75,hostvector,alt,-10.882,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,0.75,seir,central,-11.797,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,0.75,seir,alt,-13.249,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,0.75,hostvector_tempmort,central,-10.573,1,1
MEXICO,CHIAPAS,2005-05-08,climate,nb,loglinear,7,0.75,hostvector_tempmort,alt,-10.524,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,1.0,hostvector,central,-140.578,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,1.0,hostvector,alt,-137.156,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,1.0,seir,central,-141.85,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,1.0,seir,alt,-149.151,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,1.0,hostvector_tempmort,central,-140.431,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,1.0,hostvector_tempmort,alt,-137.271,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,0.75,hostvector,central,-140.375,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,0.75,hostvector,alt,-136.875,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,0.75,seir,central,-141.751,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,0.75,seir,alt,-149.046,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,0.75,hostvector_tempmort,central,-140.346,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,3,0.75,hostvector_tempmort,alt,-137.14,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,1.0,hostvector,central,-29.376,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,1.0,hostvector,alt,-26.104,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,1.0,seir,central,-48.15,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,1.0,seir,alt,-63.263,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,1.0,hostvector_tempmort,central,-29.393,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,1.0,hostvector_tempmort,alt,-26.403,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,0.75,hostvector,central,-29.198,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,0.75,hostvector,alt,-25.873,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,0.75,seir,central,-48.076,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,0.75,seir,alt,-63.173,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,0.75,hostvector_tempmort,central,-29.317,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,5,0.75,hostvector_tempmort,alt,-26.292,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,1.0,hostvector,central,-2.161,1,0
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,1.0,hostvector,alt,-1.151,1,0
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,1.0,seir,central,-19.599,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,1.0,seir,alt,-33.114,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,1.0,hostvector_tempmort,central,-2.37,1,0
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,1.0,hostvector_tempmort,alt,-1.433,1,0
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,0.75,hostvector,central,-2.068,1,0
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,0.75,hostvector,alt,-1.015,1,0
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,0.75,seir,central,-19.516,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,0.75,seir,alt,-33.013,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,0.75,hostvector_tempmort,central,-2.328,1,0
MEXICO,CHIAPAS,2005-05-08,climate,poisson,briere,7,0.75,hostvector_tempmort,alt,-1.366,1,0
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,1.0,hostvector,central,-135.358,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,1.0,hostvector,alt,-132.294,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,1.0,seir,central,-138.695,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,1.0,seir,alt,-146.942,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,1.0,hostvector_tempmort,central,-135.508,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,1.0,hostvector_tempmort,alt,-132.683,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,0.75,hostvector,central,-135.185,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,0.75,hostvector,alt,-132.096,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,0.75,seir,central,-138.601,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,0.75,seir,alt,-146.843,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,0.75,hostvector_tempmort,central,-135.435,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,3,0.75,hostvector_tempmort,alt,-132.59,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,1.0,hostvector,central,-26.943,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,1.0,hostvector,alt,-24.392,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,1.0,seir,central,-48.532,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,1.0,seir,alt,-65.133,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,1.0,hostvector_tempmort,central,-27.232,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,1.0,hostvector_tempmort,alt,-24.899,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,0.75,hostvector,central,-26.806,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,0.75,hostvector,alt,-24.221,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,0.75,seir,central,-48.475,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,0.75,seir,alt,-65.082,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,0.75,hostvector_tempmort,central,-27.172,1,1
MEXICO,CHIAPAS,2005-05-08,climate,poisson,loglinear,5,0.75,hostvector_tempmort,alt,-24.816,1,1
