country,unit,window_start,truth,observation,temp_form,rain_lag,train_frac,structure,delta_aic,climate_wins,climate_wins_margin4
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,briere,3,0.75,hostvector,-19.588,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,briere,3,0.75,seir,-17.985,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,briere,5,1.0,hostvector,-3.069,True,False
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,briere,5,1.0,seir,0.605,False,False
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,briere,5,0.75,hostvector,-1.271,True,False
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,briere,5,0.75,seir,1.183,False,False
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,briere,7,1.0,hostvector,-2.707,True,False
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,briere,7,1.0,seir,-6.372,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,briere,7,0.75,hostvector,-1.837,True,False
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,briere,7,0.75,seir,-4.929,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,loglinear,3,1.0,seir,-29.611,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,loglinear,3,0.75,seir,-18.032,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,loglinear,5,1.0,hostvector,50035.354,False,False
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,loglinear,5,1.0,seir,1.205,False,False
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,loglinear,5,0.75,seir,-4.629,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,loglinear,7,1.0,hostvector,17.242,False,False
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,loglinear,7,1.0,seir,-6.912,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,nb,loglinear,7,0.75,seir,-6.704,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,3,1.0,hostvector,-229.497,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,3,1.0,seir,-208.561,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,3,0.75,hostvector,-159.143,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,3,0.75,seir,-151.507,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,5,1.0,hostvector,-38.962,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,5,1.0,seir,-16.695,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,5,0.75,hostvector,-36.772,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,5,0.75,seir,-23.132,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,7,1.0,hostvector,-41.808,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,7,1.0,seir,-61.212,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,7,0.75,hostvector,-25.318,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,briere,7,0.75,seir,-42.67,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,loglinear,3,1.0,seir,-207.853,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,loglinear,3,0.75,seir,-169.654,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,loglinear,5,1.0,hostvector,58729.505,False,False
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,loglinear,5,1.0,seir,-154.347,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,loglinear,5,0.75,seir,-124.015,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,loglinear,7,1.0,hostvector,57146.422,False,False
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,loglinear,7,1.0,seir,-74.085,True,True
NICARAGUA,JINOTEGA,2012-04-22,climate,poisson,loglinear,7,0.75,seir,-80.99,True,True
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,3,1.0,hostvector,1.572,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,3,1.0,seir,2.516,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,3,0.75,hostvector,2.881,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,3,0.75,seir,3.162,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,5,1.0,hostvector,3.182,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,5,1.0,seir,3.89,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,5,0.75,hostvector,3.911,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,5,0.75,seir,3.997,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,7,1.0,hostvector,3.939,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,7,1.0,seir,3.858,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,7,0.75,hostvector,3.338,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,briere,7,0.75,seir,2.614,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,3,1.0,hostvector,1.392,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,3,1.0,seir,2.256,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,3,0.75,hostvector,1.444,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,3,0.75,seir,1.352,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,5,1.0,hostvector,2.882,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,5,1.0,seir,3.615,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,5,0.75,hostvector,1.413,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,5,0.75,seir,1.302,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,7,1.0,hostvector,1.816,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,7,1.0,seir,1.687,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,7,0.75,hostvector,1.32,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,nb,loglinear,7,0.75,seir,0.949,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,3,1.0,hostvector,-5.793,True,True
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,3,1.0,seir,-2.572,True,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,3,0.75,hostvector,0.966,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,3,0.75,seir,1.58,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,5,1.0,hostvector,-1.271,True,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,5,1.0,seir,1.124,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,5,0.75,hostvector,3.816,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,5,0.75,seir,3.957,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,7,1.0,hostvector,2.645,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,7,1.0,seir,3.742,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,7,0.75,hostvector,2.417,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,briere,7,0.75,seir,1.687,False,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,3,1.0,hostvector,-6.376,True,True
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,3,1.0,seir,-2.72,True,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,3,0.75,hostvector,-6.071,True,True
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,3,0.75,seir,-6.328,True,True
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,5,1.0,hostvector,-6.915,True,True
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,5,1.0,seir,-3.606,True,False
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,5,0.75,hostvector,-5.444,True,True
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,5,0.75,seir,-5.319,True,True
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,7,1.0,hostvector,-8.635,True,True
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,7,1.0,seir,-6.372,True,True
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,7,0.75,hostvector,-5.083,True,True
NICARAGUA,MASAYA,2012-05-06,no_effect,poisson,loglinear,7,0.75,seir,-5.021,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,3,1.0,hostvector,-147.503,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,3,1.0,seir,-134.255,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,3,0.75,hostvector,-96.096,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,3,0.75,seir,-91.891,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,5,1.0,hostvector,-92.431,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,5,1.0,seir,-59.525,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,5,0.75,hostvector,-42.732,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,5,0.75,seir,-22.038,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,7,1.0,hostvector,-0.651,True,False
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,7,1.0,seir,3.835,False,False
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,7,0.75,hostvector,-0.486,True,False
NICARAGUA,MASAYA,2012-05-06,climate,nb,briere,7,0.75,seir,-6.61,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,3,1.0,hostvector,-147.495,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,3,1.0,seir,-134.048,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,3,0.75,hostvector,-96.075,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,3,0.75,seir,-91.841,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,5,1.0,hostvector,-129.415,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,5,1.0,seir,-107.613,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,5,0.75,hostvector,-82.615,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,5,0.75,seir,-75.804,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,7,1.0,hostvector,-98.358,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,7,1.0,seir,-89.939,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,7,0.75,hostvector,-48.994,True,True
NICARAGUA,MASAYA,2012-05-06,climate,nb,loglinear,7,0.75,seir,-51.76,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,3,1.0,hostvector,-689.361,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,3,1.0,seir,-660.536,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,3,0.75,hostvector,-547.568,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,3,0.75,seir,-536.534,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,5,1.0,hostvector,-368.647,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,5,1.0,seir,-247.663,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,5,0.75,hostvector,-234.335,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,5,0.75,seir,-140.253,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,7,1.0,hostvector,2.5,False,False
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,7,1.0,seir,-13.697,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,7,0.75,hostvector,-40.177,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,briere,7,0.75,seir,-73.555,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,3,1.0,hostvector,-689.066,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,3,1.0,seir,-660.028,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,3,0.75,hostvector,-547.248,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,3,0.75,seir,-536.517,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,5,1.0,hostvector,-595.353,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,5,1.0,seir,-546.018,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,5,0.75,hostvector,-463.817,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,5,0.75,seir,-447.37,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,7,1.0,hostvector,-382.832,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,7,1.0,seir,-380.78,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,7,0.75,hostvector,-246.45,True,True
NICARAGUA,MASAYA,2012-05-06,climate,poisson,loglinear,7,0.75,seir,-268.767,True,True
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,3,1.0,hostvector,3.878,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,3,1.0,seir,3.284,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,3,0.75,hostvector,2.792,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,3,0.75,seir,1.951,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,5,1.0,hostvector,2.548,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,5,1.0,seir,1.836,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,5,0.75,hostvector,-3.629,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,5,0.75,seir,-2.51,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,7,1.0,hostvector,2.674,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,7,1.0,seir,2.382,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,7,0.75,hostvector,1.953,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,briere,7,0.75,seir,2.722,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,3,1.0,hostvector,3.725,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,3,1.0,seir,3.228,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,3,0.75,hostvector,1.598,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,3,0.75,seir,1.167,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,5,1.0,hostvector,2.551,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,5,1.0,seir,-0.769,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,5,0.75,hostvector,-4.798,True,True
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,5,0.75,seir,-2.762,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,7,1.0,hostvector,1.252,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,7,1.0,seir,2.106,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,7,0.75,hostvector,1.948,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,nb,loglinear,7,0.75,seir,2.707,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,3,1.0,hostvector,2.702,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,3,1.0,seir,1.181,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,3,0.75,hostvector,-2.994,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,3,0.75,seir,-5.85,True,True
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,5,1.0,hostvector,-2.416,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,5,1.0,seir,-3.397,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,5,0.75,hostvector,-25.489,True,True
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,5,0.75,seir,-23.718,True,True
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,7,1.0,hostvector,1.422,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,7,1.0,seir,1.583,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,7,0.75,hostvector,-1.925,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,briere,7,0.75,seir,-0.507,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,3,1.0,hostvector,0.647,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,3,1.0,seir,-0.932,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,3,0.75,hostvector,-5.25,True,True
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,3,0.75,seir,-8.178,True,True
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,5,1.0,hostvector,-21.371,True,True
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,5,1.0,seir,-17.187,True,True
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,5,0.75,hostvector,-29.867,True,True
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,5,0.75,seir,-25.541,True,True
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,7,1.0,hostvector,-0.55,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,7,1.0,seir,1.307,False,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,7,0.75,hostvector,-1.98,True,False
NICARAGUA,CHINANDEGA,2012-06-24,no_effect,poisson,loglinear,7,0.75,seir,-0.595,True,False
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,3,1.0,hostvector,-51.443,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,3,1.0,seir,-46.022,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,3,0.75,hostvector,-31.821,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,3,0.75,seir,-30.199,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,5,1.0,hostvector,-32.417,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,5,1.0,seir,-23.171,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,5,0.75,hostvector,-13.71,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,5,0.75,seir,-8.468,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,7,1.0,hostvector,2.535,False,False
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,7,1.0,seir,3.992,False,False
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,7,0.75,hostvector,-3.119,True,False
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,briere,7,0.75,seir,-3.287,True,False
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,3,1.0,hostvector,-51.417,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,3,1.0,seir,-45.896,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,3,0.75,hostvector,-31.811,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,3,0.75,seir,-30.165,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,5,1.0,hostvector,-39.332,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,5,1.0,seir,-29.789,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,5,0.75,hostvector,-24.032,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,5,0.75,seir,-21.527,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,7,1.0,hostvector,-37.06,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,7,1.0,seir,-30.359,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,7,0.75,hostvector,-19.384,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,nb,loglinear,7,0.75,seir,-16.691,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,3,1.0,hostvector,-185.299,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,3,1.0,seir,-171.821,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,3,0.75,hostvector,-141.207,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,3,0.75,seir,-134.732,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,5,1.0,hostvector,-110.939,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,5,1.0,seir,-83.559,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,5,0.75,hostvector,-67.243,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,5,0.75,seir,-46.075,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,7,1.0,hostvector,3.721,False,False
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,7,1.0,seir,1.714,False,False
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,7,0.75,hostvector,-29.743,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,briere,7,0.75,seir,-33.87,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,3,1.0,hostvector,-185.169,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,3,1.0,seir,-171.328,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,3,0.75,hostvector,-141.169,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,3,0.75,seir,-134.655,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,5,1.0,hostvector,-139.671,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,5,1.0,seir,-116.437,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,5,0.75,hostvector,-103.0,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,5,0.75,seir,-93.681,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,7,1.0,hostvector,-128.276,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,7,1.0,seir,-113.628,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,7,0.75,hostvector,-87.833,True,True
NICARAGUA,CHINANDEGA,2012-06-24,climate,poisson,loglinear,7,0.75,seir,-79.967,True,True
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,3,1.0,hostvector,3.189,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,3,1.0,seir,3.617,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,3,0.75,hostvector,3.936,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,3,0.75,seir,3.969,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,5,1.0,hostvector,2.895,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,5,1.0,seir,3.064,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,5,0.75,hostvector,3.896,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,5,0.75,seir,3.767,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,7,1.0,hostvector,2.943,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,7,1.0,seir,3.293,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,7,0.75,hostvector,3.885,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,briere,7,0.75,seir,3.678,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,3,1.0,hostvector,3.142,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,3,1.0,seir,3.576,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,3,0.75,hostvector,3.893,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,3,0.75,seir,3.938,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,5,1.0,hostvector,2.891,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,5,1.0,seir,2.973,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,5,0.75,hostvector,3.882,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,5,0.75,seir,3.743,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,7,1.0,hostvector,2.909,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,7,1.0,seir,3.252,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,7,0.75,hostvector,3.83,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,nb,loglinear,7,0.75,seir,3.671,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,3,1.0,hostvector,-12.087,True,True
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,3,1.0,seir,-11.407,True,True
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,3,0.75,hostvector,-0.109,True,False
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,3,0.75,seir,0.981,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,5,1.0,hostvector,-19.645,True,True
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,5,1.0,seir,-17.352,True,True
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,5,0.75,hostvector,0.558,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,5,0.75,seir,0.901,False,False
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,7,1.0,hostvector,-25.123,True,True
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,7,1.0,seir,-21.734,True,True
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,7,0.75,hostvector,-0.238,True,False
NICARAGUA,GRANADA,2012-07-01,no_effect,poisson,briere,7,0.75,seir,-0.995,True,False
