country,unit,window_start,observation,rain_lag,train_frac,structure,params,true_a_temp,true_a_rain,true_beta_0,a_temp_hat,a_temp_se,a_rain_hat,a_rain_se,beta_0_hat,beta_0_se
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,hostvector,central,1.0,0.3,0.202705,0.928571,1.663472,0.368755,0.155799,0.2229,0.122181
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,hostvector,alt,1.0,0.3,0.202705,0.890858,1.886705,0.386274,0.175883,0.18004,0.111946
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,seir,central,1.0,0.3,0.202705,3.304841,1.868451,0.722614,0.201567,1.064227,0.655
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,seir,alt,1.0,0.3,0.202705,3.939753,1.87123,0.810037,0.207469,1.652727,1.016229
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.202705,1.409132,1.625512,0.389444,0.154671,0.264868,0.141374
BOLIVIA,PANDO,2015-10-04,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.202705,1.369179,1.839046,0.407165,0.17507,0.213632,0.128988
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,hostvector,central,1.0,0.3,0.202705,0.618858,0.955066,0.377513,0.067177,0.216866,0.070183
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,hostvector,alt,1.0,0.3,0.202705,0.575945,1.113743,0.389044,0.077532,0.174941,0.066177
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,seir,central,1.0,0.3,0.202705,1.63102,1.3033,0.619993,0.129176,0.694129,0.312561
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,seir,alt,1.0,0.3,0.202705,2.623938,1.534,0.755756,0.163097,1.242497,0.661822
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.202705,0.910394,0.941086,0.37967,0.068422,0.242352,0.077083
BOLIVIA,PANDO,2015-10-04,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.202705,0.889611,1.079139,0.394459,0.07776,0.196914,0.071942
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,hostvector,central,1.0,0.3,0.202705,1.527804,2.294664,0.469734,0.255076,0.296383,0.238511
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,hostvector,alt,1.0,0.3,0.202705,1.642074,2.537109,0.502641,0.277725,0.252928,0.224226
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,seir,central,1.0,0.3,0.202705,0.695239,2.668264,0.412365,0.350948,0.47086,0.457011
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,seir,alt,1.0,0.3,0.202705,0.978472,2.68433,0.449016,0.357224,0.6534,0.637876
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.202705,2.117306,2.125895,0.507248,0.240105,0.367621,0.273382
BOLIVIA,PANDO,2015-10-04,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.202705,2.186109,2.352029,0.535763,0.262964,0.308467,0.252969
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,hostvector,central,1.0,0.3,0.202705,2.198251,1.665733,0.382068,0.084102,0.311462,0.172652
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,hostvector,alt,1.0,0.3,0.202705,2.487332,1.83948,0.422344,0.094268,0.278124,0.169704
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,seir,central,1.0,0.3,0.202705,2.715438,1.910937,0.519704,0.108928,0.762172,0.482381
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,seir,alt,1.0,0.3,0.202705,3.09749,1.803484,0.580237,0.108509,1.072716,0.637692
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.202705,2.358601,1.617747,0.382901,0.083506,0.331961,0.178119
BOLIVIA,PANDO,2015-10-04,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.202705,2.625162,1.782271,0.422871,0.093394,0.293901,0.173164
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,hostvector,central,1.0,0.3,0.202705,2.782904,1.921578,0.440663,0.103526,0.373219,0.237372
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,hostvector,alt,1.0,0.3,0.202705,3.019613,2.118966,0.482834,0.116169,0.326722,0.228312
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,seir,central,1.0,0.3,0.202705,3.506699,1.968194,0.605745,0.1184,0.975338,0.633436
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,seir,alt,1.0,0.3,0.202705,3.663602,1.900543,0.65029,0.119986,1.27701,0.797383
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.202705,2.934937,1.861405,0.441327,0.102372,0.396607,0.243574
BOLIVIA,PANDO,2015-10-04,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.202705,3.153902,2.051765,0.483165,0.114896,0.344842,0.232552
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,hostvector,central,1.0,0.3,0.202705,1e-06,2.140553,0.308548,0.122666,0.165519,0.122772
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,hostvector,alt,1.0,0.3,0.202705,0.0,0.136547,0.327505,0.073817,0.135737,0.008585
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,seir,central,1.0,0.3,0.202705,1.056731,2.613994,0.563003,0.198919,0.505087,0.451853
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,seir,alt,1.0,0.3,0.202705,2.126556,2.682621,0.695803,0.214419,0.910461,0.831847
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.202705,1e-06,2.066009,0.299405,0.121852,0.167249,0.11927
BOLIVIA,PANDO,2015-10-04,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.202705,0.0,2.395647,0.319218,0.139339,0.137029,0.113387
BOLIVIA,PANDO,2015-10-04,poisson,5,0.75,hostvector,central,1.0,0.3,0.202705,0.337412,2.962975,0.366451,0.195867,0.184951,0.188333
BOLIVIA,PANDO,2015-10-04,poisson,5,0.75,hostvector,alt,1.0,0.3,0.202705,0.335043,3.349066,0.394799,0.219639,0.151283,0.174212
BOLIVIA,PANDO,2015-10-04,poisson,5,0.75,seir,central,1.0,0.3,0.202705,2.639188,3.192673,0.739354,0.258005,0.862898,0.938174
BOLIVIA,PANDO,2015-10-04,poisson,5,0.75,seir,alt,1.0,0.3,0.202705,3.455271,3.142113,0.856055,0.265759,1.424106,1.517203
BOLIVIA,PANDO,2015-10-04,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.202705,0.618463,2.85784,0.371941,0.193665,0.205926,0.201602
BOLIVIA,PANDO,2015-10-04,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.202705,0.608726,3.216335,0.400084,0.217157,0.167906,0.185028
BOLIVIA,PANDO,2015-10-04,poisson,7,1.0,hostvector,central,1.0,0.3,0.202705,1.045579,2.105871,0.517411,0.158699,0.254403,0.189633
BOLIVIA,PANDO,2015-10-04,poisson,7,1.0,hostvector,alt,1.0,0.3,0.202705,1.397339,2.625396,0.573375,0.203702,0.236292,0.219244
BOLIVIA,PANDO,2015-10-04,poisson,7,1.0,seir,central,1.0,0.3,0.202705,5.28,2.916225,1.214512,0.280966,2.51931,2.577909
BOLIVIA,PANDO,2015-10-04,poisson,7,1.0,seir,alt,1.0,0.3,0.202705,6.624803,2.778654,1.397877,0.277062,5.074995,4.927153
BOLIVIA,PANDO,2015-10-04,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.202705,1.319258,2.059726,0.522156,0.159186,0.282903,0.205783
BOLIVIA,PANDO,2015-10-04,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.202705,1.674123,2.55217,0.5798,0.203423,0.262827,0.236502
BOLIVIA,PANDO,2015-10-04,poisson,7,0.75,hostvector,central,1.0,0.3,0.202705,3.505864,2.95298,0.795536,0.262222,0.605454,0.627327
BOLIVIA,PANDO,2015-10-04,poisson,7,0.75,hostvector,alt,1.0,0.3,0.202705,4.655613,3.537883,0.954914,0.328758,0.741382,0.916196
BOLIVIA,PANDO,2015-10-04,poisson,7,0.75,seir,central,1.0,0.3,0.202705,7.36458,3.269375,1.472085,0.334215,5.225586,5.962781
BOLIVIA,PANDO,2015-10-04,poisson,7,0.75,seir,alt,1.0,0.3,0.202705,8.333831,3.419587,1.614783,0.360139,9.21182,10.959965
BOLIVIA,PANDO,2015-10-04,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.202705,3.754855,2.87498,0.800218,0.259527,0.666902,0.671685
BOLIVIA,PANDO,2015-10-04,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.202705,4.880746,3.444267,0.958434,0.325176,0.809093,0.971983
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,1.0,hostvector,central,1.0,0.3,1.112087,0.0,,0.243287,,0.191028,
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,1.0,hostvector,alt,1.0,0.3,1.112087,0.076,0.622825,0.13753,0.59947,0.18003,0.200014
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,1.0,seir,central,1.0,0.3,1.112087,0.0,0.62731,0.448901,0.297281,0.44177,0.485765
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,1.0,seir,alt,1.0,0.3,1.112087,0.0,0.682618,0.474121,0.289615,0.560964,0.671741
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,1.112087,0.0,0.215375,0.370515,0.37618,0.219105,0.084476
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,1.112087,0.0,0.867485,0.411934,0.567972,0.176206,0.271371
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,0.75,hostvector,central,1.0,0.3,1.112087,0.0,0.000915,0.200124,0.602394,0.190317,0.011857
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,0.75,hostvector,alt,1.0,0.3,1.112087,1.5e-05,1.000196,0.074551,0.695494,0.156956,0.279641
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,0.75,seir,central,1.0,0.3,1.112087,0.0,1.196415,0.441108,0.39761,0.440426,0.928028
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,0.75,seir,alt,1.0,0.3,1.112087,1e-06,1.330346,0.467881,0.395892,0.559313,1.310115
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,1.112087,0.0,0.712487,0.367977,0.457149,0.218986,0.279171
BOLIVIA,CHUQUISACA,2015-11-08,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,1.112087,0.0,,0.407586,,0.176091,
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,1.0,hostvector,central,1.0,0.3,1.112087,0.029925,0.472937,0.527959,0.314845,0.219611,0.186345
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,1.0,hostvector,alt,1.0,0.3,1.112087,0.057251,0.707245,0.631531,0.67094,0.187543,0.239373
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,1.0,seir,central,1.0,0.3,1.112087,0.063764,0.557386,0.449684,0.225425,0.515577,0.514394
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,1.0,seir,alt,1.0,0.3,1.112087,0.069104,0.684624,0.454327,0.251311,0.655043,0.802325
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,1.112087,0.0,0.029862,0.444082,0.189982,0.235257,0.016224
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,1.112087,0.0,0.858797,0.554955,0.264449,0.19254,0.297625
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,0.75,hostvector,central,1.0,0.3,1.112087,0.0,0.009585,0.510859,0.37654,0.207284,0.014759
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,0.75,hostvector,alt,1.0,0.3,1.112087,0.000593,1.034362,0.582657,0.808759,0.168345,0.315911
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,0.75,seir,central,1.0,0.3,1.112087,1.4e-05,0.800109,0.438887,0.287412,0.459746,0.659218
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,0.75,seir,alt,1.0,0.3,1.112087,2e-06,0.990268,0.445638,0.323845,0.578952,1.026243
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,1.112087,0.0,0.197734,0.44606,0.207634,0.235209,0.082511
BOLIVIA,CHUQUISACA,2015-11-08,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,1.112087,0.0,1.177573,0.559049,0.321125,0.192498,0.407857
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,1.0,hostvector,central,1.0,0.3,1.112087,0.075256,0.43436,0.183307,0.276415,0.22764,0.179393
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,1.0,hostvector,alt,1.0,0.3,1.112087,0.115939,0.59158,0.109269,0.332289,0.199258,0.213231
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,1.0,seir,central,1.0,0.3,1.112087,0.050843,0.390434,0.224289,0.275638,0.474794,0.338045
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,1.0,seir,alt,1.0,0.3,1.112087,0.046577,0.436111,0.205957,0.297447,0.590099,0.469192
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,1.112087,0.0,0.447785,0.263645,0.217723,0.228059,0.185236
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,1.112087,0.0,0.600102,0.272594,0.283205,0.185471,0.202436
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,0.75,hostvector,central,1.0,0.3,1.112087,0.0,0.684945,0.179612,0.333611,0.198617,0.247496
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,0.75,hostvector,alt,1.0,0.3,1.112087,7e-06,0.871068,0.089734,0.405876,0.160802,0.254816
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,0.75,seir,central,1.0,0.3,1.112087,0.0,0.707953,0.231155,0.336727,0.434905,0.556353
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,0.75,seir,alt,1.0,0.3,1.112087,0.0,0.868826,0.218982,0.364613,0.545534,0.853353
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,1.112087,0.0,0.799481,0.275208,0.283833,0.228679,0.331045
BOLIVIA,CHUQUISACA,2015-11-08,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,1.112087,1e-06,1.198172,0.291759,0.351013,0.186276,0.402976
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,1.0,hostvector,central,1.0,0.3,1.112087,0.0,0.642921,0.200184,0.534436,0.192264,0.220949
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,1.0,hostvector,alt,1.0,0.3,1.112087,0.073677,1.396982,0.223283,0.635733,0.181155,0.454302
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,1.0,seir,central,1.0,0.3,1.112087,0.003922,1.036456,0.20499,0.41135,0.421046,0.769153
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,1.0,seir,alt,1.0,0.3,1.112087,0.058786,1.395928,0.203418,0.424489,0.583728,1.435483
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,1.112087,0.0,0.873499,0.206253,0.410395,0.218603,0.339307
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,1.112087,0.0,1.485258,0.255889,0.540127,0.178209,0.471662
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,0.75,hostvector,central,1.0,0.3,1.112087,0.0,1.542884,0.192931,0.639108,0.192178,0.529532
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,0.75,hostvector,alt,1.0,0.3,1.112087,1e-06,1.800645,0.216762,0.75047,0.158618,0.512987
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,0.75,seir,central,1.0,0.3,1.112087,0.0,1.371899,0.203582,0.495916,0.417963,1.012005
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,0.75,seir,alt,1.0,0.3,1.112087,0.006896,1.787146,0.20017,0.503004,0.53246,1.676899
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,1.112087,0.0,1.348389,0.206025,0.48542,0.218592,0.523735
BOLIVIA,CHUQUISACA,2015-11-08,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,1.112087,0.0,1.788655,0.255463,0.639017,0.178196,0.567965
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,1.0,hostvector,central,1.0,0.3,1.112087,0.022162,0.817879,-0.063138,0.437716,0.197822,0.289465
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,1.0,hostvector,alt,1.0,0.3,1.112087,0.100983,1.2432,-0.140153,0.54583,0.18848,0.420316
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,1.0,seir,central,1.0,0.3,1.112087,0.0,0.888331,-0.067641,0.432979,0.405526,0.639168
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,1.0,seir,alt,1.0,0.3,1.112087,0.0,0.520802,-0.140369,0.467043,0.507433,0.47065
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,1.112087,0.0,1.317479,0.015993,0.38952,0.215772,0.507417
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,1.112087,1e-06,1.6205,-0.057501,0.488894,0.17559,0.508769
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,0.75,hostvector,central,1.0,0.3,1.112087,0.0,1.537348,-0.064567,0.539152,0.190035,0.523224
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,0.75,hostvector,alt,1.0,0.3,1.112087,1e-05,1.728702,-0.150793,0.657611,0.157091,0.48754
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,0.75,seir,central,1.0,0.3,1.112087,0.0,2.106202,-0.065267,0.588061,0.405465,1.51534
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,0.75,seir,alt,1.0,0.3,1.112087,3e-06,2.551274,-0.137945,0.663743,0.507369,2.294489
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,1.112087,1e-06,1.652124,0.016691,0.4651,0.215773,0.636291
BOLIVIA,CHUQUISACA,2015-11-08,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,1.112087,2e-06,2.033859,-0.056557,0.582681,0.175588,0.638536
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,1.0,hostvector,central,1.0,0.3,1.112087,0.030649,0.893717,-0.005189,0.271641,0.201528,0.323133
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,1.0,hostvector,alt,1.0,0.3,1.112087,0.118929,1.371206,-0.022894,0.30926,0.195267,0.482715
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,1.0,seir,central,1.0,0.3,1.112087,0.000125,0.828808,-0.00459,0.296625,0.407996,0.599818
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,1.0,seir,alt,1.0,0.3,1.112087,0.036105,1.248027,-0.001244,0.30815,0.548276,1.213654
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,1.112087,0.0,1.206006,0.008702,0.25184,0.215944,0.46468
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,1.112087,1e-06,1.527489,-0.011434,0.288821,0.175815,0.48138
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,0.75,hostvector,central,1.0,0.3,1.112087,0.0,1.490437,-0.00576,0.325525,0.190685,0.5099
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,0.75,hostvector,alt,1.0,0.3,1.112087,0.011808,1.800351,-0.030653,0.368988,0.160785,0.522095
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,0.75,seir,central,1.0,0.3,1.112087,2e-06,1.675027,-0.002572,0.355788,0.407985,1.210018
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,0.75,seir,alt,1.0,0.3,1.112087,0.0,1.753772,-0.000304,0.364595,0.514473,1.597064
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,1.112087,0.0,1.499749,0.009113,0.297982,0.215953,0.577743
BOLIVIA,CHUQUISACA,2015-11-08,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,1.112087,0.0,1.89815,-0.010941,0.343029,0.175822,0.598181
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,1.0,hostvector,central,1.0,0.3,4.337979,1.130585,0.584021,0.150749,2.607521,5.602827,7.165085
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,1.0,hostvector,alt,1.0,0.3,4.337979,1.338785,2.57594,0.889968,9.51101,9.802744,56.457743
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,1.0,seir,central,1.0,0.3,4.337979,1.318698,0.464275,1.254674,1.366404,26.574553,30.451054
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,1.0,seir,alt,1.0,0.3,4.337979,1.613394,0.689027,1.979465,1.763246,89.75679,163.866077
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,4.337979,0.789859,0.451066,0.684799,1.808497,3.09362,3.176482
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,4.337979,1.020347,1.71872,1.16977,6.045971,5.343607,20.711945
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,0.75,hostvector,central,1.0,0.3,4.337979,1.130576,0.696729,0.150601,3.110793,5.602525,8.547248
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,0.75,hostvector,alt,1.0,0.3,4.337979,1.338813,3.073902,0.890316,11.349369,9.804147,67.381898
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,0.75,seir,central,1.0,0.3,4.337979,1.318659,0.553817,1.254667,1.62989,26.571773,36.3205
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,0.75,seir,alt,1.0,0.3,4.337979,1.613422,0.822036,1.979354,2.103696,89.76085,195.500536
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,4.337979,0.789847,0.538135,0.684751,2.15766,3.093509,3.789426
BOLIVIA,COCHABAMBA,2014-11-02,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,4.337979,1.020539,2.052775,1.169624,7.220551,5.346241,24.749232
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,1.0,hostvector,central,1.0,0.3,4.337979,0.652063,0.060905,2.378896,0.166331,3.298576,0.567695
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,1.0,hostvector,alt,1.0,0.3,4.337979,0.998551,0.069507,2.329718,0.075971,7.513977,0.632635
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,1.0,seir,central,1.0,0.3,4.337979,1.229024,0.372916,2.090082,0.815594,34.964001,38.511354
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,1.0,seir,alt,1.0,0.3,4.337979,1.459137,0.053677,4.838536,0.033816,226.836731,26.753986
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,4.337979,0.567306,0.132561,2.275351,0.197069,3.286903,1.067963
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,4.337979,0.796144,,2.51408,,5.746614,
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,0.75,hostvector,central,1.0,0.3,4.337979,0.652277,0.088184,2.378992,0.178979,3.300445,0.646451
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,0.75,hostvector,alt,1.0,0.3,4.337979,0.998551,0.037431,2.329718,0.096613,7.513977,
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,0.75,seir,central,1.0,0.3,4.337979,1.229015,0.444868,2.090145,0.972971,34.964482,45.943222
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,0.75,seir,alt,1.0,0.3,4.337979,1.430797,0.163492,4.799579,0.622563,207.963979,149.296217
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,4.337979,0.534493,0.13198,2.205881,0.166508,2.932029,0.848545
BOLIVIA,COCHABAMBA,2014-11-02,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,4.337979,0.796144,,2.51408,,5.746614,
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,1.0,hostvector,central,1.0,0.3,4.337979,1.088225,0.365697,-4.990393,2.169627,0.682166,0.980376
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,1.0,hostvector,alt,1.0,0.3,4.337979,1.266513,0.589217,-5.582292,2.739592,0.778073,1.701953
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,1.0,seir,central,1.0,0.3,4.337979,0.806564,0.667384,-8.473313,2.774221,0.171511,0.460516
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,1.0,seir,alt,1.0,0.3,4.337979,0.761101,1.088938,-9.767746,3.414696,0.118491,0.478768
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,4.337979,0.383281,0.475384,-6.617635,2.05449,0.064109,0.126265
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,4.337979,0.471255,0.783083,-7.63585,2.891897,0.04607,0.143316
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,0.75,hostvector,central,1.0,0.3,4.337979,1.088169,0.436242,-4.990462,2.588175,0.682046,1.169299
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,0.75,hostvector,alt,1.0,0.3,4.337979,1.266557,0.702924,-5.582265,3.268178,0.778173,2.03065
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,0.75,seir,central,1.0,0.3,4.337979,0.8066,0.796154,-8.473361,3.309483,0.171525,0.549417
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,0.75,seir,alt,1.0,0.3,4.337979,0.761292,1.299121,-9.768215,4.073667,0.118529,0.571355
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,4.337979,0.383262,0.567082,-6.61754,2.450809,0.064108,0.150618
BOLIVIA,COCHABAMBA,2014-11-02,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,4.337979,0.47115,0.934168,-7.636042,3.449811,0.046053,0.170904
BOLIVIA,COCHABAMBA,2014-11-02,poisson,3,1.0,hostvector,central,1.0,0.3,4.337979,0.382886,0.261573,0.866438,1.044605,0.909494,0.554528
BOLIVIA,COCHABAMBA,2014-11-02,poisson,3,1.0,hostvector,alt,1.0,0.3,4.337979,0.56235,0.678757,1.017104,2.749072,1.322291,1.996043
BOLIVIA,COCHABAMBA,2014-11-02,poisson,3,1.0,seir,central,1.0,0.3,4.337979,0.542866,0.229058,1.231025,0.537851,3.580102,2.132525
BOLIVIA,COCHABAMBA,2014-11-02,poisson,3,1.0,seir,alt,1.0,0.3,4.337979,0.72103,0.275872,1.523497,0.631287,7.97087,5.799336
