country,unit,window_start,observation,rain_lag,train_frac,structure,params,true_a_temp,true_a_rain,a_temp_hat,a_temp_se,a_rain_hat,a_rain_se
NICARAGUA,LEON,2012-06-24,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,2.083767,3.019149,0.176477,0.125193
NICARAGUA,LEON,2012-06-24,nb,7,1.0,hostvector,central,1.0,0.3,0.0,0.003525,0.013652,0.056177
NICARAGUA,LEON,2012-06-24,nb,7,1.0,hostvector,alt,1.0,0.3,0.0,0.003048,0.014963,0.065044
NICARAGUA,LEON,2012-06-24,nb,7,1.0,seir,central,1.0,0.3,0.082207,0.98473,0.017634,0.072523
NICARAGUA,LEON,2012-06-24,nb,7,1.0,seir,alt,1.0,0.3,0.007586,0.99179,0.01261,0.073668
NICARAGUA,LEON,2012-06-24,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.101202,0.891261,0.006652,0.064586
NICARAGUA,LEON,2012-06-24,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.004605,1.035034,0.004323,0.074765
NICARAGUA,LEON,2012-06-24,nb,7,0.75,hostvector,central,1.0,0.3,1.306898,2.248908,-0.04765,0.08319
NICARAGUA,LEON,2012-06-24,nb,7,0.75,hostvector,alt,1.0,0.3,1.449546,2.817376,-0.059191,0.095611
NICARAGUA,LEON,2012-06-24,nb,7,0.75,seir,central,1.0,0.3,1.750374,6.642497,-0.036265,0.134922
NICARAGUA,LEON,2012-06-24,nb,7,0.75,seir,alt,1.0,0.3,1.70007,2.868173,-0.040928,0.107049
NICARAGUA,LEON,2012-06-24,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,1.529432,5.81341,-0.045953,0.12079
NICARAGUA,LEON,2012-06-24,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,1.648318,6.868168,-0.058033,0.14409
NICARAGUA,LEON,2012-06-24,poisson,3,1.0,hostvector,central,1.0,0.3,3.522159,1.754549,0.262192,0.109213
NICARAGUA,LEON,2012-06-24,poisson,3,1.0,hostvector,alt,1.0,0.3,4.076773,2.051246,0.304974,0.125822
NICARAGUA,LEON,2012-06-24,poisson,3,1.0,seir,central,1.0,0.3,3.850398,1.845822,0.276914,0.118462
NICARAGUA,LEON,2012-06-24,poisson,3,1.0,seir,alt,1.0,0.3,3.914898,1.901877,0.280177,0.121064
NICARAGUA,LEON,2012-06-24,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,3.720815,1.713301,0.257553,0.106713
NICARAGUA,LEON,2012-06-24,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,4.263221,2.004868,0.300135,0.123077
NICARAGUA,LEON,2012-06-24,poisson,3,0.75,hostvector,central,1.0,0.3,4.283342,1.429537,0.270697,0.11946
NICARAGUA,LEON,2012-06-24,poisson,3,0.75,hostvector,alt,1.0,0.3,4.971989,5.675321,0.314152,0.151658
NICARAGUA,LEON,2012-06-24,poisson,3,0.75,seir,central,1.0,0.3,4.670503,5.446643,0.289457,0.146755
NICARAGUA,LEON,2012-06-24,poisson,3,0.75,seir,alt,1.0,0.3,4.768506,5.713157,0.296837,0.151388
NICARAGUA,LEON,2012-06-24,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,4.445919,4.796542,0.26571,0.128823
NICARAGUA,LEON,2012-06-24,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,5.118309,5.544165,0.30926,0.148811
NICARAGUA,LEON,2012-06-24,poisson,5,1.0,hostvector,central,1.0,0.3,2.050433,1.603801,0.152315,0.099158
NICARAGUA,LEON,2012-06-24,poisson,5,1.0,hostvector,alt,1.0,0.3,2.335185,1.841656,0.176433,0.114546
NICARAGUA,LEON,2012-06-24,poisson,5,1.0,seir,central,1.0,0.3,2.046328,1.706094,0.146686,0.105324
NICARAGUA,LEON,2012-06-24,poisson,5,1.0,seir,alt,1.0,0.3,1.79216,1.72425,0.131234,0.106503
NICARAGUA,LEON,2012-06-24,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,2.214179,1.561339,0.146824,0.096804
NICARAGUA,LEON,2012-06-24,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,2.451726,1.792788,0.168768,0.111838
NICARAGUA,LEON,2012-06-24,poisson,5,0.75,hostvector,central,1.0,0.3,3.35714,,0.135609,
NICARAGUA,LEON,2012-06-24,poisson,5,0.75,hostvector,alt,1.0,0.3,3.834254,5.106537,0.157977,0.135648
NICARAGUA,LEON,2012-06-24,poisson,5,0.75,seir,central,1.0,0.3,3.49682,4.920254,0.131172,0.124017
NICARAGUA,LEON,2012-06-24,poisson,5,0.75,seir,alt,1.0,0.3,3.265107,5.224692,0.113959,0.126269
NICARAGUA,LEON,2012-06-24,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,3.477608,4.373919,0.130876,0.114761
NICARAGUA,LEON,2012-06-24,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,3.907406,5.013293,0.150878,0.133061
NICARAGUA,LEON,2012-06-24,poisson,7,1.0,hostvector,central,1.0,0.3,0.0,1.14744,-0.021625,0.071891
NICARAGUA,LEON,2012-06-24,poisson,7,1.0,hostvector,alt,1.0,0.3,0.0,1.369076,-0.025626,0.083068
NICARAGUA,LEON,2012-06-24,poisson,7,1.0,seir,central,1.0,0.3,0.0,0.140406,-0.027755,0.054138
NICARAGUA,LEON,2012-06-24,poisson,7,1.0,seir,alt,1.0,0.3,0.0,0.09316,-0.031289,0.062135
NICARAGUA,LEON,2012-06-24,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.0,1.060127,-0.033048,0.06843
NICARAGUA,LEON,2012-06-24,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,1.290716,-0.036592,0.080834
NICARAGUA,LEON,2012-06-24,poisson,7,0.75,hostvector,central,1.0,0.3,0.452949,5.415741,-0.10543,0.109567
NICARAGUA,LEON,2012-06-24,poisson,7,0.75,hostvector,alt,1.0,0.3,0.510423,6.271604,-0.123674,0.12864
NICARAGUA,LEON,2012-06-24,poisson,7,0.75,seir,central,1.0,0.3,0.64528,5.647067,-0.107557,0.115072
NICARAGUA,LEON,2012-06-24,poisson,7,0.75,seir,alt,1.0,0.3,0.570175,6.068998,-0.114034,0.119561
NICARAGUA,LEON,2012-06-24,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.699886,5.304555,-0.10247,0.107698
NICARAGUA,LEON,2012-06-24,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.735651,6.173165,-0.121166,0.126725
PERU,JUNIN,2011-11-13,nb,3,1.0,hostvector,central,1.0,0.3,0.979988,36407.531951,0.133102,0.044552
PERU,JUNIN,2011-11-13,nb,3,1.0,hostvector,alt,1.0,0.3,0.981282,67431.240415,0.152841,0.05234
PERU,JUNIN,2011-11-13,nb,3,1.0,seir,central,1.0,0.3,0.954417,,0.221802,0.322438
PERU,JUNIN,2011-11-13,nb,3,1.0,seir,alt,1.0,0.3,0.938954,521390.879667,0.245315,0.390935
PERU,JUNIN,2011-11-13,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.938356,118070.455663,0.130056,0.128696
PERU,JUNIN,2011-11-13,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.958853,291148.40183,0.122786,0.138951
PERU,JUNIN,2011-11-13,nb,3,0.75,hostvector,central,1.0,0.3,1.009719,67221.989942,0.135299,0.061464
PERU,JUNIN,2011-11-13,nb,3,0.75,hostvector,alt,1.0,0.3,1.055893,,0.153867,0.06774
PERU,JUNIN,2011-11-13,nb,3,0.75,seir,central,1.0,0.3,0.806148,,0.131054,0.06637
PERU,JUNIN,2011-11-13,nb,3,0.75,seir,alt,1.0,0.3,0.799869,,0.130797,0.067014
PERU,JUNIN,2011-11-13,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.90749,293262.076473,0.077883,0.062763
PERU,JUNIN,2011-11-13,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.938499,,0.081844,0.039958
PERU,JUNIN,2011-11-13,nb,5,1.0,hostvector,central,1.0,0.3,0.950291,27576.394344,0.071218,0.039818
PERU,JUNIN,2011-11-13,nb,5,1.0,hostvector,alt,1.0,0.3,1.002943,,0.080518,0.044288
PERU,JUNIN,2011-11-13,nb,5,1.0,seir,central,1.0,0.3,0.917868,,0.067769,0.039227
PERU,JUNIN,2011-11-13,nb,5,1.0,seir,alt,1.0,0.3,0.877798,45380.314243,0.06878,0.039512
PERU,JUNIN,2011-11-13,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.909232,46707.906532,0.040419,0.024923
PERU,JUNIN,2011-11-13,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.944842,86737.705088,0.042173,0.032769
PERU,JUNIN,2011-11-13,nb,5,0.75,hostvector,central,1.0,0.3,0.983509,,0.064003,0.073948
PERU,JUNIN,2011-11-13,nb,5,0.75,hostvector,alt,1.0,0.3,0.90611,69986.739005,0.072037,0.082489
PERU,JUNIN,2011-11-13,nb,5,0.75,seir,central,1.0,0.3,0.929601,108532.760012,0.054191,0.08601
PERU,JUNIN,2011-11-13,nb,5,0.75,seir,alt,1.0,0.3,0.655882,64167.990202,-0.10468,0.123119
PERU,JUNIN,2011-11-13,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.640276,,0.032844,0.049898
PERU,JUNIN,2011-11-13,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.835525,24651341.781557,-1.370468,176.257579
PERU,JUNIN,2011-11-13,nb,7,1.0,hostvector,central,1.0,0.3,0.959715,287232.498338,0.049993,0.073658
PERU,JUNIN,2011-11-13,nb,7,1.0,hostvector,alt,1.0,0.3,1.009078,58306.933352,0.056071,0.046915
PERU,JUNIN,2011-11-13,nb,7,1.0,seir,central,1.0,0.3,0.929951,53000.030107,0.051626,0.040637
PERU,JUNIN,2011-11-13,nb,7,1.0,seir,alt,1.0,0.3,0.914223,,0.054553,0.03986
PERU,JUNIN,2011-11-13,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.921629,,0.030585,0.019918
PERU,JUNIN,2011-11-13,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.942004,,0.032761,0.021342
PERU,JUNIN,2011-11-13,nb,7,0.75,hostvector,central,1.0,0.3,0.878354,,-0.133208,0.160152
PERU,JUNIN,2011-11-13,nb,7,0.75,hostvector,alt,1.0,0.3,0.909336,49561.398466,-0.150669,0.193427
PERU,JUNIN,2011-11-13,nb,7,0.75,seir,central,1.0,0.3,0.894378,,-0.144929,0.180194
PERU,JUNIN,2011-11-13,nb,7,0.75,seir,alt,1.0,0.3,0.803281,,-0.145291,0.193283
PERU,JUNIN,2011-11-13,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.809623,23752.706061,-0.084081,0.105903
PERU,JUNIN,2011-11-13,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,1.198791,,-0.864207,
PERU,JUNIN,2011-11-13,poisson,3,1.0,hostvector,central,1.0,0.3,0.997946,107677.399936,0.083238,0.123502
PERU,JUNIN,2011-11-13,poisson,3,1.0,hostvector,alt,1.0,0.3,1.096276,,0.097589,
PERU,JUNIN,2011-11-13,poisson,3,1.0,seir,central,1.0,0.3,0.961005,3104904.108897,0.422073,0.927194
PERU,JUNIN,2011-11-13,poisson,3,1.0,seir,alt,1.0,0.3,0.926887,,0.064389,0.055242
PERU,JUNIN,2011-11-13,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.960087,25692.652247,0.040215,0.043957
PERU,JUNIN,2011-11-13,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.953694,16648.213997,0.039615,0.040315
PERU,JUNIN,2011-11-13,poisson,3,0.75,hostvector,central,1.0,0.3,1.004172,46080.726366,0.105688,0.085653
PERU,JUNIN,2011-11-13,poisson,3,0.75,hostvector,alt,1.0,0.3,1.109204,70503.619877,0.122005,0.110741
PERU,JUNIN,2011-11-13,poisson,3,0.75,seir,central,1.0,0.3,1.019434,84120.158339,0.095615,0.086769
PERU,JUNIN,2011-11-13,poisson,3,0.75,seir,alt,1.0,0.3,0.967485,,0.093113,0.061448
PERU,JUNIN,2011-11-13,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.936059,76761.447961,0.05633,0.108034
PERU,JUNIN,2011-11-13,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.952797,41666.9066,0.057256,0.076788
PERU,JUNIN,2011-11-13,poisson,5,1.0,hostvector,central,1.0,0.3,0.913165,22009.280883,-0.006916,0.045252
PERU,JUNIN,2011-11-13,poisson,5,1.0,hostvector,alt,1.0,0.3,1.038251,41256.57398,-0.010512,0.053234
PERU,JUNIN,2011-11-13,poisson,5,1.0,seir,central,1.0,0.3,0.924945,41338.664404,-0.009607,0.044921
PERU,JUNIN,2011-11-13,poisson,5,1.0,seir,alt,1.0,0.3,0.913324,,-0.00993,0.04493
PERU,JUNIN,2011-11-13,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.902115,62360.815871,-0.005465,0.026608
PERU,JUNIN,2011-11-13,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.834949,16639.781222,-0.007407,0.027965
PERU,JUNIN,2011-11-13,poisson,5,0.75,hostvector,central,1.0,0.3,0.970557,,-0.004926,0.021872
PERU,JUNIN,2011-11-13,poisson,5,0.75,hostvector,alt,1.0,0.3,1.054134,62039.735101,-0.006037,0.10434
PERU,JUNIN,2011-11-13,poisson,5,0.75,seir,central,1.0,0.3,0.936027,59304.17362,-0.021203,0.083643
PERU,JUNIN,2011-11-13,poisson,5,0.75,seir,alt,1.0,0.3,0.913057,123258.197247,-0.028128,0.094379
PERU,JUNIN,2011-11-13,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.930931,,-0.012326,
PERU,JUNIN,2011-11-13,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.954611,43600.211978,-0.018404,0.084132
PERU,JUNIN,2011-11-13,poisson,7,1.0,hostvector,central,1.0,0.3,0.940771,31252.111832,-0.041368,0.045773
PERU,JUNIN,2011-11-13,poisson,7,1.0,hostvector,alt,1.0,0.3,0.997288,30876.880372,-0.050463,0.052471
PERU,JUNIN,2011-11-13,poisson,7,1.0,seir,central,1.0,0.3,0.897308,,-0.039119,0.038785
PERU,JUNIN,2011-11-13,poisson,7,1.0,seir,alt,1.0,0.3,0.628746,,-2.41155,
PERU,JUNIN,2011-11-13,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.902715,22384.891362,-0.022646,0.029328
PERU,JUNIN,2011-11-13,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.941211,17904.611624,-0.023608,0.030652
PERU,JUNIN,2011-11-13,poisson,7,0.75,hostvector,central,1.0,0.3,0.887395,41239.410496,-0.231409,0.128486
PERU,JUNIN,2011-11-13,poisson,7,0.75,hostvector,alt,1.0,0.3,0.999945,,-0.266213,0.1508
PERU,JUNIN,2011-11-13,poisson,7,0.75,seir,central,1.0,0.3,0.836271,,-0.243968,0.132866
PERU,JUNIN,2011-11-13,poisson,7,0.75,seir,alt,1.0,0.3,0.844955,,-0.244181,0.141335
PERU,JUNIN,2011-11-13,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.809426,,-0.14124,0.077398
PERU,JUNIN,2011-11-13,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.616619,,-0.462351,
BRAZIL,BRAZIL,2020-11-15,nb,3,1.0,hostvector,central,1.0,0.3,2.114689,1.214053,-0.369895,0.373104
BRAZIL,BRAZIL,2020-11-15,nb,3,1.0,hostvector,alt,1.0,0.3,2.849844,1.744131,-0.333886,0.400425
BRAZIL,BRAZIL,2020-11-15,nb,3,1.0,seir,central,1.0,0.3,1.368893,1.432028,-0.288196,0.502828
BRAZIL,BRAZIL,2020-11-15,nb,3,1.0,seir,alt,1.0,0.3,1.438016,1.736301,-0.293112,0.563699
BRAZIL,BRAZIL,2020-11-15,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,1.694023,1.174546,-0.401833,0.372364
BRAZIL,BRAZIL,2020-11-15,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,2.45597,1.436208,-0.476295,0.402379
BRAZIL,BRAZIL,2020-11-15,nb,3,0.75,hostvector,central,1.0,0.3,2.04046,1.407525,-0.404513,0.435275
BRAZIL,BRAZIL,2020-11-15,nb,3,0.75,hostvector,alt,1.0,0.3,2.807085,2.129501,-0.481959,0.508755
BRAZIL,BRAZIL,2020-11-15,nb,3,0.75,seir,central,1.0,0.3,1.276396,1.711745,-0.285467,0.572896
BRAZIL,BRAZIL,2020-11-15,nb,3,0.75,seir,alt,1.0,0.3,1.357755,2.064974,-0.300983,0.652124
BRAZIL,BRAZIL,2020-11-15,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,1.662877,1.414793,-0.402571,0.431668
BRAZIL,BRAZIL,2020-11-15,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,2.368636,1.976426,-0.478507,0.489144
BRAZIL,BRAZIL,2020-11-15,nb,5,1.0,hostvector,central,1.0,0.3,1.632842,,-0.182836,
BRAZIL,BRAZIL,2020-11-15,nb,5,1.0,hostvector,alt,1.0,0.3,2.367468,1.683922,-0.119963,0.416982
BRAZIL,BRAZIL,2020-11-15,nb,5,1.0,seir,central,1.0,0.3,0.91023,1.390502,-0.04249,0.512835
BRAZIL,BRAZIL,2020-11-15,nb,5,1.0,seir,alt,1.0,0.3,0.94963,1.5013,-0.014869,0.53457
BRAZIL,BRAZIL,2020-11-15,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,1.188368,,-0.206768,
BRAZIL,BRAZIL,2020-11-15,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,1.847975,1.496545,-0.272347,0.414477
BRAZIL,BRAZIL,2020-11-15,nb,5,0.75,hostvector,central,1.0,0.3,1.514631,1.263979,-0.211429,0.403051
BRAZIL,BRAZIL,2020-11-15,nb,5,0.75,hostvector,alt,1.0,0.3,2.142426,1.931347,-0.264494,0.500821
BRAZIL,BRAZIL,2020-11-15,nb,5,0.75,seir,central,1.0,0.3,0.832358,1.636841,-0.058472,0.580669
BRAZIL,BRAZIL,2020-11-15,nb,5,0.75,seir,alt,1.0,0.3,0.888747,1.761321,-0.062582,0.610107
BRAZIL,BRAZIL,2020-11-15,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,1.14863,,-0.215318,
BRAZIL,BRAZIL,2020-11-15,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,1.74999,,-0.285758,
BRAZIL,BRAZIL,2020-11-15,nb,7,1.0,hostvector,central,1.0,0.3,1.420494,1.395575,0.045389,0.469778
BRAZIL,BRAZIL,2020-11-15,nb,7,1.0,hostvector,alt,1.0,0.3,2.229736,1.806542,0.136474,0.48953
BRAZIL,BRAZIL,2020-11-15,nb,7,1.0,seir,central,1.0,0.3,0.722222,,0.156716,
BRAZIL,BRAZIL,2020-11-15,nb,7,1.0,seir,alt,1.0,0.3,0.79392,,0.15132,
BRAZIL,BRAZIL,2020-11-15,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.959139,1.043247,-0.039973,0.382588
BRAZIL,BRAZIL,2020-11-15,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,1.566251,,-0.047077,
BRAZIL,BRAZIL,2020-11-15,nb,7,0.75,hostvector,central,1.0,0.3,1.289898,1.474351,0.0133,0.519519
BRAZIL,BRAZIL,2020-11-15,nb,7,0.75,hostvector,alt,1.0,0.3,1.903944,2.030597,-0.012367,0.601996
BRAZIL,BRAZIL,2020-11-15,nb,7,0.75,seir,central,1.0,0.3,0.661843,,0.145921,
BRAZIL,BRAZIL,2020-11-15,nb,7,0.75,seir,alt,1.0,0.3,0.721005,1.836951,0.140074,0.701913
BRAZIL,BRAZIL,2020-11-15,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.890957,1.313015,-0.033287,0.48355
BRAZIL,BRAZIL,2020-11-15,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,1.433661,,-0.076547,
BRAZIL,BRAZIL,2020-11-15,poisson,3,1.0,hostvector,central,1.0,0.3,0.965269,1.916675,-0.628398,0.517802
BRAZIL,BRAZIL,2020-11-15,poisson,3,1.0,hostvector,alt,1.0,0.3,1.377191,2.642467,-0.749102,0.569463
BRAZIL,BRAZIL,2020-11-15,poisson,3,1.0,seir,central,1.0,0.3,0.284993,1.637913,-0.466823,0.70314
BRAZIL,BRAZIL,2020-11-15,poisson,3,1.0,seir,alt,1.0,0.3,0.243956,1.649151,-0.445878,0.712167
BRAZIL,BRAZIL,2020-11-15,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.724463,1.812595,-0.625006,0.509706
BRAZIL,BRAZIL,2020-11-15,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,1.101859,2.435226,-0.750852,0.564056
BRAZIL,BRAZIL,2020-11-15,poisson,3,0.75,hostvector,central,1.0,0.3,0.919972,2.32029,-0.634599,0.614813
BRAZIL,BRAZIL,2020-11-15,poisson,3,0.75,hostvector,alt,1.0,0.3,1.330768,3.113303,-0.760815,0.681596
BRAZIL,BRAZIL,2020-11-15,poisson,3,0.75,seir,central,1.0,0.3,0.118327,2.26928,-0.455029,0.842162
BRAZIL,BRAZIL,2020-11-15,poisson,3,0.75,seir,alt,1.0,0.3,0.063213,2.336484,-0.430848,0.858335
BRAZIL,BRAZIL,2020-11-15,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.705779,2.193581,-0.625706,0.602491
BRAZIL,BRAZIL,2020-11-15,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,1.088455,2.908391,-0.751396,0.66609
BRAZIL,BRAZIL,2020-11-15,poisson,5,1.0,hostvector,central,1.0,0.3,0.099443,1.253331,-0.226657,0.390638
BRAZIL,BRAZIL,2020-11-15,poisson,5,1.0,hostvector,alt,1.0,0.3,0.246594,1.682079,-0.299975,0.431262
BRAZIL,BRAZIL,2020-11-15,poisson,5,1.0,seir,central,1.0,0.3,0.000234,3.038015,-0.087807,0.624013
BRAZIL,BRAZIL,2020-11-15,poisson,5,1.0,seir,alt,1.0,0.3,0.0,3.411462,-0.066322,0.667542
BRAZIL,BRAZIL,2020-11-15,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.0,1.473441,-0.247509,0.396898
BRAZIL,BRAZIL,2020-11-15,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.007966,1.498881,-0.303819,0.42095
BRAZIL,BRAZIL,2020-11-15,poisson,5,0.75,hostvector,central,1.0,0.3,0.000776,1.79827,-0.231934,0.46098
BRAZIL,BRAZIL,2020-11-15,poisson,5,0.75,hostvector,alt,1.0,0.3,0.129262,2.249659,-0.303629,0.506789
BRAZIL,BRAZIL,2020-11-15,poisson,5,0.75,seir,central,1.0,0.3,0.000115,3.900654,-0.088513,0.740806
BRAZIL,BRAZIL,2020-11-15,poisson,5,0.75,seir,alt,1.0,0.3,6.9e-05,4.356456,-0.066955,0.794336
BRAZIL,BRAZIL,2020-11-15,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,2.8e-05,2.03362,-0.252364,0.472648
BRAZIL,BRAZIL,2020-11-15,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,1.5e-05,2.204801,-0.312729,0.505995
BRAZIL,BRAZIL,2020-11-15,poisson,7,1.0,hostvector,central,1.0,0.3,0.002047,1.968772,-0.075702,0.513901
BRAZIL,BRAZIL,2020-11-15,poisson,7,1.0,hostvector,alt,1.0,0.3,0.002544,1.993453,-0.137278,0.5487
BRAZIL,BRAZIL,2020-11-15,poisson,7,1.0,seir,central,1.0,0.3,0.000984,3.618413,0.173817,0.745053
BRAZIL,BRAZIL,2020-11-15,poisson,7,1.0,seir,alt,1.0,0.3,0.000195,3.893914,0.195289,0.803285
BRAZIL,BRAZIL,2020-11-15,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.010148,-0.076025,0.488365
BRAZIL,BRAZIL,2020-11-15,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.002247,2.654203,-0.144922,0.572753
BRAZIL,BRAZIL,2020-11-15,poisson,7,0.75,hostvector,central,1.0,0.3,2e-06,2.638498,-0.077789,0.59689
BRAZIL,BRAZIL,2020-11-15,poisson,7,0.75,hostvector,alt,1.0,0.3,0.002013,2.971696,-0.144886,0.659266
BRAZIL,BRAZIL,2020-11-15,poisson,7,0.75,seir,central,1.0,0.3,0.001416,4.282581,0.173857,0.879342
BRAZIL,BRAZIL,2020-11-15,poisson,7,0.75,seir,alt,1.0,0.3,0.0,,0.194663,
BRAZIL,BRAZIL,2020-11-15,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.0,0.07847,-0.076516,0.572694
BRAZIL,BRAZIL,2020-11-15,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.001292,3.259583,-0.145815,0.676989
NICARAGUA,NICARAGUA,2019-04-07,nb,3,1.0,hostvector,central,1.0,0.3,0.0,0.983113,0.091181,0.068443
NICARAGUA,NICARAGUA,2019-04-07,nb,3,1.0,hostvector,alt,1.0,0.3,2e-06,1.016183,0.114048,0.071959
NICARAGUA,NICARAGUA,2019-04-07,nb,3,1.0,seir,central,1.0,0.3,9e-06,2.285772,0.100346,0.158736
NICARAGUA,NICARAGUA,2019-04-07,nb,3,1.0,seir,alt,1.0,0.3,3e-06,2.292164,0.108457,0.15842
NICARAGUA,NICARAGUA,2019-04-07,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.0,0.84388,0.069401,0.065747
NICARAGUA,NICARAGUA,2019-04-07,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,7e-06,0.915489,0.092237,0.062745
NICARAGUA,NICARAGUA,2019-04-07,nb,3,0.75,hostvector,central,1.0,0.3,0.251146,0.659779,0.217752,0.031442
NICARAGUA,NICARAGUA,2019-04-07,nb,3,0.75,hostvector,alt,1.0,0.3,0.30059,0.783379,0.251463,0.035834
NICARAGUA,NICARAGUA,2019-04-07,nb,3,0.75,seir,central,1.0,0.3,1e-06,0.56133,0.215477,0.035325
NICARAGUA,NICARAGUA,2019-04-07,nb,3,0.75,seir,alt,1.0,0.3,0.0,0.650935,0.217623,0.037515
NICARAGUA,NICARAGUA,2019-04-07,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.447449,0.615587,0.206794,0.029551
NICARAGUA,NICARAGUA,2019-04-07,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.384884,0.724189,0.236962,0.033312
NICARAGUA,NICARAGUA,2019-04-07,nb,5,1.0,hostvector,central,1.0,0.3,0.0,0.605334,0.112318,0.045072
NICARAGUA,NICARAGUA,2019-04-07,nb,5,1.0,hostvector,alt,1.0,0.3,0.0,0.096753,0.123434,0.038058
NICARAGUA,NICARAGUA,2019-04-07,nb,5,1.0,seir,central,1.0,0.3,1.6e-05,1.167239,0.155891,0.08905
NICARAGUA,NICARAGUA,2019-04-07,nb,5,1.0,seir,alt,1.0,0.3,0.0,0.793827,0.161916,0.077344
NICARAGUA,NICARAGUA,2019-04-07,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,2e-06,0.570323,0.08866,0.043786
NICARAGUA,NICARAGUA,2019-04-07,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.0,0.394244,0.099474,0.043742
NICARAGUA,NICARAGUA,2019-04-07,nb,5,0.75,hostvector,central,1.0,0.3,0.0,0.001488,0.150999,0.042124
NICARAGUA,NICARAGUA,2019-04-07,nb,5,0.75,hostvector,alt,1.0,0.3,0.0,0.281645,0.175992,0.048018
NICARAGUA,NICARAGUA,2019-04-07,nb,5,0.75,seir,central,1.0,0.3,0.0,0.024184,0.135507,0.060855
