country,unit,window_start,location,observation,temp_form,rain_lag,train_frac,structure,params,delta_aic,climate_wins,weeks,cases
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,briere,7,1.0,seir,central,-4.35,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,briere,7,1.0,seir,alt,-3.959,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,briere,7,1.0,hostvector_tempmort,central,-2.148,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,briere,7,1.0,hostvector_tempmort,alt,-2.054,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,briere,7,0.75,hostvector,central,1.705,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,briere,7,0.75,hostvector,alt,1.935,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,briere,7,0.75,seir,central,-0.538,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,briere,7,0.75,seir,alt,-0.893,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,briere,7,0.75,hostvector_tempmort,central,1.617,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,briere,7,0.75,hostvector_tempmort,alt,1.878,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,1.0,hostvector,central,-29.232,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,1.0,hostvector,alt,-30.872,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,1.0,seir,central,-22.929,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,1.0,seir,alt,30988.952,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,1.0,hostvector_tempmort,central,-28.166,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,1.0,hostvector_tempmort,alt,-29.981,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,0.75,hostvector,central,-12.32,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,0.75,hostvector,alt,-12.139,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,0.75,seir,central,-9.014,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,0.75,seir,alt,-7.247,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,0.75,hostvector_tempmort,central,-12.32,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,3,0.75,hostvector_tempmort,alt,-12.178,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,1.0,hostvector,central,-0.11,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,1.0,hostvector,alt,-0.613,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,1.0,seir,central,1.671,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,1.0,seir,alt,2.263,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,1.0,hostvector_tempmort,central,0.649,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,1.0,hostvector_tempmort,alt,0.028,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,0.75,hostvector,central,3.866,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,0.75,hostvector,alt,3.782,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,0.75,seir,central,3.624,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,0.75,seir,alt,3.391,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,0.75,hostvector_tempmort,central,3.768,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,5,0.75,hostvector_tempmort,alt,3.695,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,1.0,hostvector,central,37468.118,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,1.0,hostvector,alt,-2.397,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,1.0,seir,central,-4.333,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,1.0,seir,alt,-3.925,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,1.0,hostvector_tempmort,central,-2.074,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,1.0,hostvector_tempmort,alt,-1.899,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,0.75,hostvector,central,1.632,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,0.75,hostvector,alt,1.79,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,0.75,seir,central,-0.531,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,0.75,seir,alt,-0.912,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,0.75,hostvector_tempmort,central,1.465,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,primary,poisson,loglinear,7,0.75,hostvector_tempmort,alt,1.655,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,1.0,hostvector,central,-0.326,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,1.0,hostvector,alt,-1.122,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,1.0,seir,central,2.308,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,1.0,seir,alt,2.793,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,1.0,hostvector_tempmort,central,-0.341,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,1.0,hostvector_tempmort,alt,-0.969,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,0.75,hostvector,central,0.231,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,0.75,hostvector,alt,0.038,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,0.75,seir,central,2.019,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,0.75,seir,alt,2.175,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,0.75,hostvector_tempmort,central,0.737,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,3,0.75,hostvector_tempmort,alt,0.518,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,1.0,hostvector,central,3.615,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,1.0,hostvector,alt,3.494,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,1.0,seir,central,3.83,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,1.0,seir,alt,3.824,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,1.0,hostvector_tempmort,central,3.308,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,1.0,hostvector_tempmort,alt,3.306,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,0.75,hostvector,central,3.205,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,0.75,hostvector,alt,3.113,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,0.75,seir,central,3.845,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,0.75,seir,alt,3.883,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,0.75,hostvector_tempmort,central,3.395,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,5,0.75,hostvector_tempmort,alt,3.306,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,1.0,hostvector,central,3.042,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,1.0,hostvector,alt,3.108,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,1.0,seir,central,2.43,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,1.0,seir,alt,2.537,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,1.0,hostvector_tempmort,central,2.557,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,1.0,hostvector_tempmort,alt,2.746,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,0.75,hostvector,central,3.991,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,0.75,hostvector,alt,3.979,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,0.75,seir,central,3.888,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,0.75,seir,alt,3.869,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,0.75,hostvector_tempmort,central,3.986,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,briere,7,0.75,hostvector_tempmort,alt,3.98,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,1.0,hostvector,central,-0.69,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,1.0,hostvector,alt,-1.502,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,1.0,seir,central,2.024,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,1.0,seir,alt,2.56,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,1.0,hostvector_tempmort,central,-0.726,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,1.0,hostvector_tempmort,alt,4392.011,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,0.75,hostvector,central,0.297,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,0.75,hostvector,alt,24546.478,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,0.75,seir,central,2.055,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,0.75,seir,alt,2.204,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,0.75,hostvector_tempmort,central,0.813,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,3,0.75,hostvector_tempmort,alt,25311.725,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,1.0,hostvector,central,3.549,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,1.0,hostvector,alt,3.423,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,1.0,seir,central,3.806,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,1.0,seir,alt,3.813,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,1.0,hostvector_tempmort,central,3.221,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,1.0,hostvector_tempmort,alt,3.223,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,0.75,hostvector,central,3.071,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,0.75,hostvector,alt,24370.271,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,0.75,seir,central,3.575,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,0.75,seir,alt,3.605,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,0.75,hostvector_tempmort,central,3.367,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,5,0.75,hostvector_tempmort,alt,25137.575,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,1.0,hostvector,central,2.977,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,1.0,hostvector,alt,3.044,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,1.0,seir,central,2.387,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,1.0,seir,alt,2.501,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,1.0,hostvector_tempmort,central,2.48,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,1.0,hostvector_tempmort,alt,2.676,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,0.75,hostvector,central,3.7,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,0.75,hostvector,alt,24281.417,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,0.75,seir,central,3.666,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,0.75,seir,alt,3.653,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,0.75,hostvector_tempmort,central,3.886,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,nb,loglinear,7,0.75,hostvector_tempmort,alt,24359.561,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,1.0,hostvector,central,-10.082,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,1.0,hostvector,alt,-11.635,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,1.0,seir,central,-3.579,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,1.0,seir,alt,-1.949,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,1.0,hostvector_tempmort,central,-8.511,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,1.0,hostvector_tempmort,alt,-9.757,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,0.75,hostvector,central,-9.384,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,0.75,hostvector,alt,-9.728,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,0.75,seir,central,-5.238,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,0.75,seir,alt,-4.243,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,0.75,hostvector_tempmort,central,-6.266,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,3,0.75,hostvector_tempmort,alt,-6.879,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,1.0,hostvector,central,3.988,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,1.0,hostvector,alt,3.999,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,1.0,seir,central,3.316,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,1.0,seir,alt,3.015,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,1.0,hostvector_tempmort,central,3.687,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,1.0,hostvector_tempmort,alt,3.857,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,0.75,hostvector,central,3.585,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,0.75,hostvector,alt,3.436,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,0.75,seir,central,3.985,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,0.75,seir,alt,3.91,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,0.75,hostvector_tempmort,central,3.935,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,5,0.75,hostvector_tempmort,alt,3.851,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,1.0,hostvector,central,-2.743,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,1.0,hostvector,alt,-2.235,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,1.0,seir,central,-6.15,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,1.0,seir,alt,-6.501,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,1.0,hostvector_tempmort,central,-3.529,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,1.0,hostvector_tempmort,alt,-2.949,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,0.75,hostvector,central,0.058,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,0.75,hostvector,alt,0.369,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,0.75,seir,central,-2.669,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,0.75,seir,alt,-3.105,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,0.75,hostvector_tempmort,central,0.426,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,briere,7,0.75,hostvector_tempmort,alt,0.461,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,1.0,hostvector,central,-10.309,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,1.0,hostvector,alt,40963.585,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,1.0,seir,central,-3.788,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,1.0,seir,alt,-2.121,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,1.0,hostvector_tempmort,central,-8.756,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,1.0,hostvector_tempmort,alt,16911.721,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,0.75,hostvector,central,23332.979,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,0.75,hostvector,alt,27987.338,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,0.75,seir,central,-4.955,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,0.75,seir,alt,-4.014,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,0.75,hostvector_tempmort,central,-5.647,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,3,0.75,hostvector_tempmort,alt,28774.712,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,1.0,hostvector,central,3.594,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,1.0,hostvector,alt,3.641,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,1.0,seir,central,2.04,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,1.0,seir,alt,1.469,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,1.0,hostvector_tempmort,central,3.687,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,1.0,hostvector_tempmort,alt,3.842,0,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,0.75,hostvector,central,0.374,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,0.75,hostvector,alt,27795.725,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,0.75,seir,central,-0.051,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,0.75,seir,alt,-0.021,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,0.75,hostvector_tempmort,central,2.517,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,5,0.75,hostvector_tempmort,alt,27867.981,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,1.0,hostvector,central,-2.722,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,1.0,hostvector,alt,-2.218,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,1.0,seir,central,-6.126,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,1.0,seir,alt,-6.477,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,1.0,hostvector_tempmort,central,-3.45,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,1.0,hostvector_tempmort,alt,-2.882,1,41,1316.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,0.75,hostvector,central,31359.853,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,0.75,hostvector,alt,27715.162,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,0.75,seir,central,-3.654,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,0.75,seir,alt,-3.9,1,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,0.75,hostvector_tempmort,central,0.148,0,31,1180.0
NICARAGUA,MATAGALPA,2009-05-03,offset,poisson,loglinear,7,0.75,hostvector_tempmort,alt,28538.193,0,31,1180.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,1.0,hostvector,central,-1.511,1,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,1.0,hostvector,alt,-1.851,1,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,1.0,seir,central,0.638,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,1.0,seir,alt,0.654,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,1.0,hostvector_tempmort,central,3.5,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,1.0,hostvector_tempmort,alt,2.722,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,0.75,hostvector,central,2.242,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,0.75,hostvector,alt,2.121,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,0.75,seir,central,1.896,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,0.75,seir,alt,1.959,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,0.75,hostvector_tempmort,central,1.868,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,3,0.75,hostvector_tempmort,alt,1.686,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,1.0,hostvector,central,-0.953,1,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,1.0,hostvector,alt,-1.267,1,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,1.0,seir,central,0.87,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,1.0,seir,alt,0.934,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,1.0,hostvector_tempmort,central,3.574,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,1.0,hostvector_tempmort,alt,2.881,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,0.75,hostvector,central,3.748,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,0.75,hostvector,alt,3.732,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,0.75,seir,central,3.45,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,0.75,seir,alt,3.545,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,0.75,hostvector_tempmort,central,3.092,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,5,0.75,hostvector_tempmort,alt,3.103,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,1.0,hostvector,central,0.827,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,1.0,hostvector,alt,0.603,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,1.0,seir,central,1.968,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,1.0,seir,alt,2.019,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,1.0,hostvector_tempmort,central,3.865,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,1.0,hostvector_tempmort,alt,3.457,0,58,39400.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,0.75,hostvector,central,3.695,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,0.75,hostvector,alt,3.7,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,0.75,seir,central,3.791,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,0.75,seir,alt,3.754,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,0.75,hostvector_tempmort,central,3.907,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,briere,7,0.75,hostvector_tempmort,alt,3.832,0,44,31719.0
NICARAGUA,NICARAGUA,2014-03-02,primary,nb,loglinear,3,1.0,hostvector,central,-3.518,1,58,39400.0
